state,county,city,address1,address2,date
Indiana,Spencer,Dale,"490 West Medcalf",,02/27/2007
Indiana,Noble,Cromwell,"3757 North 900 W",,02/28/2007
Indiana,Gibson,"Oakland City","830 West College Street",,03/04/2007
Indiana,Bartholomew,Columbus,"9555 South C.r. 700 W",,03/09/2007
Indiana,Wayne,"Cambridge City","501 South State Road 1",,03/10/2007
Indiana,Gibson,"Oakland City","214 Morton Avenue",,03/10/2007
Indiana,Elkhart,Middlebury,"418 North Main Street",,03/13/2007
Indiana,Lawrence,Bedford,"1306 F Street",,03/13/2007
Indiana,Crawford,Taswell,"1245 South Montgomery Road",,03/15/2007
Indiana,Spencer,Centerville,"202 Pearl",,03/17/2007
Indiana,Daviess,Plainville,"114 Marlatt",,03/22/2007
Indiana,Elkhart,Elkhart,"25759 Modrell Avenue",,03/23/2007
Indiana,Owen,Spencer,"9751 Owen Park Road",,03/26/2007
Indiana,Bartholomew,Columbus,"451 Jewel Street",,03/26/2007
Indiana,Carroll,Burnettsville,"2314 West 1200 N",,03/27/2007
Indiana,Marion,Indianapolis,"1117 Heatherwood Drive",,03/28/2007
Indiana,Harrison,Corydon,"6905 Julie Lane",,04/04/2007
Indiana,Jay,Dunkirk,"350 East Center Street",,04/12/2007
Indiana,Elkhart,Elkhart,"1536 South Main Street",,04/16/2007
Indiana,Knox,Vincennes,"320 West Niblack Road",,04/18/2007
Indiana,Washington,Hardinsburg,"8932 Us 150",,04/22/2007
Indiana,Gibson,Princeton,"123 South Hart Street",,04/25/2007
Indiana,Knox,Vincennes,"1424 Mckinley Avenue",,04/26/2007
Indiana,Marshall,Plymouth,"20733 12th Road",,04/26/2007
Indiana,Floyd,"New Albany","3811 Chapel Lane",,04/27/2007
Indiana,Posey,"Mount Vernon","3931 Davis Road",,05/01/2007
Indiana,"St. Joseph",Osceola,"11788 East Lincoln Way",,05/03/2007
Indiana,Clinton,Frankfort,"713 Stoneridge Drive",,05/08/2007
Indiana,Jennings,"Paris Crossing","10605 South Cr 410 W",,05/12/2007
Indiana,Wayne,Richmond,"1400 New Paris Pike",,05/14/2007
Indiana,Owen,Poland,"4601 Schmidt Road",,05/15/2007
Indiana,Miami,Peru,"2943 West 300 S Lot 8",,05/16/2007
Indiana,Knox,Vincennes,"7790 South Old Decker Road",,05/19/2007
Indiana,"St. Joseph","South Bend","1017 Oak Street",,05/23/2007
Indiana,Elkhart,Elkhart,"24710 Rice Street",,05/24/2007
Indiana,Bartholomew,Columbus,"1112 Eighth Street",,05/25/2007
Indiana,Owen,"Bowling Green","4510 Gerrard Chapel Road",,05/31/2007
Indiana,Carroll,Delphi,"319 East Franklin Street",,05/31/2007
Indiana,Boone,Lebanon,"227 Indianapolis Avenue",,06/01/2007
Indiana,Bartholomew,Columbus,"1804 Home Street",,06/02/2007
Indiana,Montgomery,Crawfordsville,"3383 South Cr 600 W",,06/07/2007
Indiana,Bartholomew,Columbus,"2687 South Cr 525e",,06/07/2007
Indiana,Kosciusko,Leesburg,"5456 North 200 E",,06/09/2007
Indiana,Jefferson,Madison,"3599 Woodside Drive",,06/10/2007
Indiana,Posey,"Mount Vernon","1409 O'donnell Street",,06/10/2007
Indiana,Decatur,Greensburg,"973 South Lake Mccoy Drive",,06/14/2007
Indiana,Posey,Evansville,"11800 Denzer Road",,06/14/2007
Indiana,Miami,Peru,"2880 West 560 S",,06/15/2007
Indiana,Adams,Decatur,"228 Piedmont Lane",,06/23/2007
Indiana,Monroe,Bloomington,"1524 North Sewell Road",,06/26/2007
Indiana,Bartholomew,Columbus,"1323 California Street",,06/26/2007
Indiana,Jefferson,Madison,"2037 Gardner Lane",,06/29/2007
Indiana,Elkhart,Elkhart,"742 West Bristol Street",,07/02/2007
Indiana,Jennings,"North Vernon","1555 East 100 South",,07/05/2007
Indiana,Jay,Portland,"446 East Seventh Street",,07/05/2007
Indiana,Jay,Portland,"1027 Creagor Avenue",,07/05/2007
Indiana,Lagrange,Howe,"7425 North 50 East #7",,07/12/2007
Indiana,Bartholomew,Columbus,"1212 Pearl Street D",,07/13/2007
Indiana,Kosciusko,Warsaw,"5691 West Woodland Lane",,07/13/2007
Indiana,Elkhart,Elkhart,"54188 Southwood Drive",,07/16/2007
Indiana,Harrison,Elizabeth,"2755 Doolittle Hill Road",,07/18/2007
Indiana,Hancock,Greenfield,"1395 South County 150 West Road",,07/21/2007
Indiana,Warrick,Boonville,"1644 Winchester",,07/25/2007
Indiana,Warrick,Boonville,"955 Degonia Road",,07/25/2007
Indiana,Montgomery,Crawfordsville,"2205 Indianapolis #a Road",,07/26/2007
Indiana,Steuben,Angola,"408 North Washington #13 Street",,08/01/2007
Indiana,Knox,Vincennes,"292 West 16th Street",,08/08/2007
Indiana,Knox,Vincennes,"1532 South 6th St Road",,08/09/2007
Indiana,Howard,Kokomo,"840 Harvest Drive",,08/10/2007
Indiana,Washington,Fredericksburg,"10280 Kays Chapel Road",,08/13/2007
Indiana,Gibson,Princeton,"303 West Walnut Street",,08/14/2007
Indiana,Spencer,Richland,"4285 North Elm Street",,08/17/2007
Indiana,Bartholomew,Columbus,"2311 West C.r. 625 S.",,08/21/2007
Indiana,Scott,Scottsburg,"553 South 2nd Street",,08/22/2007
Indiana,Kosciusko,Nappanee,"13317 North 700 West",,08/24/2007
Indiana,Howard,Kokomo,"214 East King Street",,08/27/2007
Indiana,Gibson,"Oakland City","10796 East Co Rd 50 South",,08/30/2007
Indiana,Harrison,Corydon,"4450 Mt Solomon #30",,08/30/2007
Indiana,Gibson,"Oakland City","530 West Trusler Street",,09/03/2007
Indiana,Boone,Thorntown,"118 South West Street",,09/04/2007
Indiana,Clinton,Frankfort,"801 West Boone Street",,09/08/2007
Indiana,Miami,Peru,"213 East 3rd Street",,09/09/2007
Indiana,Scott,Nabb,"5936 South Concord Road",,09/11/2007
Indiana,Harrison,"New Salisbury","845 Northeast Hancock Chapel Road",,09/14/2007
Indiana,Benton,Fowler,"7595 East 400 N",,09/15/2007
Indiana,Elkhart,Elkhart,"824 Denver Street",,09/17/2007
Indiana,Washington,Pekin,"6925 Olive Branch Road",,09/18/2007
Indiana,Elkhart,Middlebury,"12452 Bonnie Lane",,09/19/2007
Indiana,Elkhart,Elkhart,"327 Pottowattomi #4 Drive",,09/20/2007
Indiana,Lagrange,Topeka,"335 East North Street",,09/20/2007
Indiana,Floyd,"New Albany","338 East 16th Street",,09/21/2007
Indiana,Daviess,Washington,"805 Jefferson #2 Street",,09/21/2007
Indiana,Jackson,Crothersville,"405 Main Street",,09/22/2007
Indiana,Knox,Vincennes,"80 West 15th",,09/25/2007
Indiana,Gibson,Hazleton,"5535 North Old Us 41",,09/26/2007
Indiana,Harrison,Corydon,"2439 Kane Road",,09/27/2007
Indiana,Washington,Vallonia,"3572 West Wheeler Hollow",,09/28/2007
Indiana,Lagrange,Shipshewana,"5885 North 1080 West",,09/28/2007
Indiana,Knox,Vincennes,"131 East Reel Avenue",,10/04/2007
Indiana,"St. Joseph",Mishawaka,"11233 Archer",,10/04/2007
Indiana,Elkhart,Elkhart,"30025 Oriole Avenue",,10/05/2007
Indiana,Spencer,"Santa Claus","16485 North 162",,10/07/2007
Indiana,Gibson,"Oakland City","12249 East Co Rd 100 South",,10/08/2007
Indiana,Vanderburgh,Evansville,"867 Independence Avenue",,10/08/2007
Indiana,Howard,Kokomo,"7051/2 East Walnut Street",,10/09/2007
Indiana,Fulton,Akron,"15478 East Sr 114",,10/10/2007
Indiana,Carroll,Flora,"517 Kendrick",,10/11/2007
Indiana,Pike,Hazleton,"1752 North Co Rd 825 West",,10/12/2007
Indiana,Pike,Petersburg,"3592 West Co Rd 75 South",,10/13/2007
Indiana,"St. Joseph","South Bend","1509 Hildreth",,10/15/2007
Indiana,Elkhart,Elkhart,"28803 Lark Street",,10/18/2007
Indiana,Lagrange,Orland,"7855 North 1050 E",,10/18/2007
Indiana,Miami,Peru,"4650 West Old Stoone Road",,10/19/2007
Indiana,Jay,Portland,"621 East Main Street A",,10/23/2007
Indiana,Cass,Logansport,"348 North Hillcrest Drive",,10/26/2007
Indiana,"St. Joseph","South Bend","531 South Logan Street",,10/28/2007
Indiana,Vanderburgh,Evansville,"313 Hess Avenue",,11/02/2007
Indiana,Vanderburgh,Evansville,"2438 Long Point Drive",,11/12/2007
Indiana,Jefferson,Madison,"2860 Eisenhower Drive",,11/13/2007
Indiana,Spencer,"Richland Center","5945 West Sr 66",,11/15/2007
Indiana,Elkhart,Goshen,"60248 Fairlane Avenue",,11/18/2007
Indiana,Decatur,Westport,"204 East Mulberry Street",,11/19/2007
Indiana,Jennings,Vernon,"265 Brown Street",,11/20/2007
Indiana,Posey,Wadesville,"10617 Downen Road",,11/24/2007
Indiana,Vigo,"Terre Haute","15536 South Battlerow Place",,11/24/2007
Indiana,Jackson,Seymour,"515 3rd Street 2",,11/24/2007
Indiana,Posey,"Mount Vernon","2003 Mackey Ferry Road Lot 3",,11/28/2007
Indiana,Bartholomew,Columbus,"10330 West Georgetown Road",,11/28/2007
Indiana,Bartholomew,Columbus,"2010 14th Street",,11/29/2007
Indiana,Vanderburgh,Evansville,"4944 Orchard Road",,11/29/2007
Indiana,Cass,Logansport,"611 15th Street",,11/30/2007
Indiana,Warrick,Boonville,"1022 Hunsaker Road",,11/30/2007
Indiana,Bartholomew,Columbus,"1230 South 850 West Road",,12/03/2007
Indiana,Lagrange,Lagrange,"400 North Walnut Street 2",,12/03/2007
Indiana,Jay,Portland,"906 North Franklin Street",,12/07/2007
Indiana,Pulaski,"Star City","1475 East 7005",,12/07/2007
Indiana,Knox,Vincennes,"1670 Washington Avenue",,12/07/2007
Indiana,Washington,Campbellsburg,"245 West 2nd Street",,12/08/2007
Indiana,Washington,Hardinsburg,"11915 Hwy 150 Highway",,12/08/2007
Indiana,Sullivan,Shelburne,"328 South Warren Street",,12/08/2007
Indiana,Washington,Hardinsburg,"9176 Honey Creek Road",,12/08/2007
Indiana,Posey,"Mount Vernon","3921 Davis Road",,12/12/2007
Indiana,Noble,Kendallville,"314 North Main Street",,12/14/2007
Indiana,Kosciusko,Syracuse,"700 West Brooklyn Street 2",,12/20/2007
Indiana,Starke,Knox,"5820 East Manor Drive C2",,12/20/2007
Indiana,Jackson,Norman,"1964 North C.r. 825 W",,12/21/2007
Indiana,Floyd,"New Albany","174 Cherry Street C",,12/22/2007
Indiana,Vanderburgh,Evansville,"115 East Iowa Street",,12/29/2007
Indiana,Clark,Clarksville,"147 North Oak Street",,12/29/2007
Indiana,Warrick,Boonville,"1644 Winchester Road",,01/03/2008
Indiana,Shelby,Morristown,"2776 East Freeport Road",,01/07/2008
Indiana,Elkhart,"New Paris","18805 Meadow Flower Drive",,01/09/2008
Indiana,Jackson,Seymour,"601 South Broadway Street",,01/12/2008
Indiana,Howard,Kokomo,"1901 South Goyer Road",,01/15/2008
Indiana,Harrison,Corydon,"930 Pfrimmers Chapel Road",,01/16/2008
Indiana,Montgomery,Crawfordsville,"3407 South S.r. 47",,01/18/2008
Indiana,Dekalb,Garrett,"68 Starline Drive",,01/20/2008
Indiana,Vanderburgh,Evansville,"28 West Illinois Street",,01/22/2008
Indiana,Knox,Vincennes,"4177 6th Street",,01/22/2008
Indiana,Posey,Griffin,"9501 Griffin Road",,01/25/2008
Indiana,Kosciusko,Cromwell,"11207 North Humpty Dumpty Drive",,01/27/2008
Indiana,Gibson,Hazleton,"2863 East S.r. 56",,01/27/2008
Indiana,Perry,Cannelton,"128 North 5th Street",,01/28/2008
Indiana,Dekalb,Waterloo,"380 South Oak Street",,01/29/2008
Indiana,Clay,"Clay City","8703 South Cr 50 W",,01/29/2008
Indiana,Jackson,Brownstown,"521 East Walnut Street",,02/01/2008
Indiana,Spencer,Hatfield,"741 North Cr 950 West",,02/05/2008
Indiana,Perry,Cannelton,"6370 Sheena Road",,02/06/2008
Indiana,Elkhart,Elkhart,"27415 Cr 24",,02/08/2008
Indiana,Scott,Scottsburg,"885 Allen Street",,02/09/2008
Indiana,Howard,Kokomo,"1347 South Waugh Street",,02/11/2008
Indiana,Perry,Derby,"12528 Sr 70",,02/15/2008
Indiana,Elkhart,Goshen,"1811 Westplains Drive A1",,02/15/2008
Indiana,Perry,Derby,"12478 State Rd 70",,02/15/2008
Indiana,Elkhart,Elkhart,"30955 Old U.s. Hwy 20",,02/16/2008
Indiana,Allen,"Fort Wayne","7819 Preston Pointe Drive",,02/16/2008
Indiana,Clay,Brazil,"6578 West U.s. Hwy 40",,02/16/2008
Indiana,Vanderburgh,Evansville,"308 South Kerth Avenue",,02/16/2008
Indiana,Miami,Peru,"235 Pearcy Lane",,02/18/2008
Indiana,Lagrange,Mongo,"6270 East 250 North",,02/19/2008
Indiana,Perry,"Tell City","84 Park Avenue",,02/20/2008
Indiana,Jefferson,Madison,"844 East Street",,02/21/2008
Indiana,Miami,Peru,"109 Graham Street",,02/21/2008
Indiana,Sullivan,Sullivan,"423 South Cr 600 E",,02/22/2008
Indiana,Scott,Scottsburg,"2929 East Sr 56",,02/23/2008
Indiana,Harrison,Depauw,"8400 Dukes Road",,02/23/2008
Indiana,Cass,Logansport,"1025 20th Street",,02/24/2008
Indiana,Miami,Peru,"27 Jefferson Avenue",,02/26/2008
Indiana,Knox,Vincennes,"28 West Swartzel Avenue 2",,02/26/2008
Indiana,Vigo,"Terre Haute","8015 South Doberman Street",,03/01/2008
Indiana,Dekalb,Garrett,"918 West King 2",,03/02/2008
Indiana,Spencer,Ferdinand,"19814 North Cr 950 E",,03/03/2008
Indiana,Bartholomew,Columbus,"3817 Camden Drive",,03/04/2008
Indiana,Cass,"New Waverly","9956 East Church Street",,03/05/2008
Indiana,Howard,Kokomo,"714 West Jefferson Street",,03/09/2008
Indiana,Lagrange,Shipshewana,"7620 North 900 W",,03/12/2008
Indiana,Steuben,Angola,"910 South Butler Street",,03/14/2008
Indiana,Vanderburgh,Evansville,"39 West Franklin Street",,03/14/2008
Indiana,Noble,Ligonier,"3132 North 450 W",,03/16/2008
Indiana,Harrison,Corydon,"819 Lake Road",,03/17/2008
Indiana,Bartholomew,Columbus,"6935 Tyler Too",,03/20/2008
Indiana,Elkhart,Elkhart,"56286 Burr Avenue",,03/22/2008
Indiana,Washington,Livonia,"2871 Wheeler Hollow Road",,03/24/2008
Indiana,Jennings,Scipio,"8195 North C.r. 380 West",,03/27/2008
Indiana,Floyd,"New Albany","216 East 13th Street 1",,03/30/2008
Indiana,Floyd,"New Albany","1406 Locust Street 1",,03/31/2008
Indiana,Spencer,Dale,"19425 North Cr 700 E",,04/01/2008
Indiana,Warrick,Newburgh,"6066 Jenner Road",,04/01/2008
Indiana,Perry,Troy,"11035 State Hwy 545",,04/01/2008
Indiana,Greene,Linton,"120 K Street",,04/01/2008
Indiana,Knox,Vincennes,"1026 North 12th Street",,04/02/2008
Indiana,Noble,Kendallville,"303 South State Street",,04/03/2008
Indiana,Allen,"Fort Wayne","120 West Paulding Road",,04/04/2008
Indiana,Morgan,Martinsville,"360 East Walnut Street",,04/04/2008
Indiana,Elkhart,Elkhart,"26364 Lakeview Drive",,04/04/2008
Indiana,Kosciusko,Syracuse,"519 Turtle Bay Drive",,04/05/2008
Indiana,Knox,Vincennes,"267 West 15th Street",,04/09/2008
Indiana,Noble,Albion,"615 East Seneca Street",,04/10/2008
Indiana,Perry,Cannelton,"5430 Girl Scout Road",,04/14/2008
Indiana,Perry,Cannelton,"4330 Bell Hollow Road",,04/14/2008
Indiana,Howard,Kokomo,"1502 South Palte Avenue 11",,04/15/2008
Indiana,Jennings,"North Vernon","4135 South C.r. 350 West",,04/16/2008
Indiana,Kosciusko,"North Webster","56 Ems T4 Lane",,04/16/2008
Indiana,Vanderburgh,Evansville,"518 South Evans Avenue",,04/18/2008
Indiana,Sullivan,Shelburn,"2809 East Cr 500 N",,04/23/2008
Indiana,Clark,Memphis,"208 Ebenezer Church Road",,04/25/2008
Indiana,Vanderburgh,Evansville,"335 West Missouri Street",,04/26/2008
Indiana,Jackson,Crothersville,"5139 South C.r. 1010 East",,04/27/2008
Indiana,Starke,"North Judson","2320 South 250 West",,04/28/2008
Indiana,Vanderburgh,Evansville,"1010 North Garvin Street",,04/30/2008
Indiana,Bartholomew,Columbus,"2664 East Maincross Street",,05/07/2008
Indiana,Vanderburgh,Evansville,"2506 South Jeanette Avenue",,05/09/2008
Indiana,Tippecanoe,Lafayette,"2022 Bridgewater Drive",,05/11/2008
Indiana,Gibson,Hazleton,"2863 East Sr 56",,05/12/2008
Indiana,Perry,Cannelton,"1010 Polk Street",,05/12/2008
Indiana,Crawford,Birdseye,"9098 West Sr 64",,05/15/2008
Indiana,Harrison,Central,"8225 Ripperdan Valley Road",,05/20/2008
Indiana,Daviess,Odon,"11711 East 975 N",,05/21/2008
Indiana,Harrison,"New Salisbury","845 Hancock Chapel Road",,05/24/2008
Indiana,Wabash,Wabash,"4665 West 100s 10",,05/27/2008
Indiana,Jennings,"North Vernon","29 West Main Street",,05/29/2008
Indiana,Ripley,Versailles,"5334 South Cr 400 W",,05/30/2008
Indiana,Lagrange,Shipshewana,"7985 North 1200 West Road",,05/30/2008
Indiana,Dekalb,Auburn,"317 West First Street",,06/01/2008
Indiana,Jay,Redkey,"510 South George Street",,06/02/2008
Indiana,Lagrange,Wolcottville,"103 North 2nd Street 2",,06/03/2008
Indiana,Vanderburgh,Evansville,"841 East Mulberry Street",,06/04/2008
Indiana,Ripley,Holton,"3727 West Cr 250 S Road",,06/04/2008
Indiana,Scott,Austin,"2613 North Jeffrey Road",,06/06/2008
Indiana,Steuben,Angola,"217 North Superior Street",,06/10/2008
Indiana,Dekalb,Auburn,"511 North Cedar Street 2",,06/10/2008
Indiana,Crawford,Taswell,"3696 West Sr 64",,06/11/2008
Indiana,Lawrence,Mitchell,"619 Curry Street",,06/11/2008
Indiana,Washington,Vallonia,"11352 K Lane",,06/13/2008
Indiana,Lagrange,Wolcottville,"655 East 800 S Lot 18",,06/14/2008
Indiana,Vanderburgh,Evansville,"1211 North 3rd Avenue B",,06/14/2008
Indiana,Jennings,"North Vernon","23 Hidden Cove Drive",,06/16/2008
Indiana,Jennings,"North Vernon","304 Hoosier Street",,06/16/2008
Indiana,Vanderburgh,Evansville,"217 Tulip Avenue",,06/19/2008
Indiana,Warrick,Chandler,"117 West Oak Street",,06/20/2008
Indiana,Vanderburgh,Evansville,"506 South Bedford Avenue",,06/21/2008
Indiana,Noble,Kendallville,"2154 West Rimmel Road",,06/23/2008
Indiana,Lagrange,Howe,"4285 North Sr 9 55",,06/29/2008
Indiana,Vanderburgh,Evansville,"7762 Old Boonville Highway",,07/08/2008
Indiana,Delaware,Albany,"355 West Jackson Street",,07/10/2008
Indiana,Bartholomew,Columbus,"10503 South Us 31 Lot 24",,07/10/2008
Indiana,Jay,Dunkirk,"247 East Washington Street",,07/10/2008
Indiana,Bartholomew,Columbus,"10503 South Us 31 Lot 32",,07/10/2008
Indiana,Noble,Albion,"126 Highland Park Drive",,07/13/2008
Indiana,Daviess,Elnora,"1015 East Street",,07/14/2008
Indiana,Tippecanoe,Romney,"10004 Cr 100e",,07/15/2008
Indiana,Vanderburgh,Evansville,"1146 Bradley Drive",,07/17/2008
Indiana,Allen,"Fort Wayne","3414 North Clinton Street",,07/17/2008
Indiana,Elkhart,Elkhart,"2208 Pleasant Plain Avenue",,07/21/2008
Indiana,Jennings,Elizabethtown,"9508 North Private Road 820 N",,07/23/2008
Indiana,Jackson,Seymour,"313 East 5th Street",,07/24/2008
Indiana,Vanderburgh,Evansville,"6209 Springfield Drive",,07/30/2008
Indiana,Vanderburgh,Evansville,"901 Southeast 6th Street",,07/30/2008
Indiana,Daviess,Washington,"504 Poplar Street",,07/31/2008
Indiana,Vanderburgh,Evansville,"1913 Plantation Court B",,07/31/2008
Indiana,Kosciusko,Syracuse,"11730 North Elm Grove Drive",,07/31/2008
Indiana,Knox,Bicknell,"216 West 9th Street",,08/04/2008
Indiana,Elkhart,Elkhart,"1203 South Cassopolis Street",,08/06/2008
Indiana,Kosciusko,Milford,"203 East Williams Street 7",,08/08/2008
Indiana,Jackson,Norman,"10058 West C.r. 1000 North",,08/08/2008
Indiana,Noble,Kendallville,"1506 Maple Street",,08/08/2008
Indiana,Knox,Vincennes,"147 West 15th",,08/12/2008
Indiana,Noble,Albion,"4288 North S.r. 9",,08/14/2008
Indiana,Howard,Kokomo,"2317 North Jay Street",,08/14/2008
Indiana,Kosciusko,Syracuse,"605 North Dolan Drive",,08/15/2008
Indiana,Vanderburgh,Evansville,"1122 Fountain Avenue",,08/16/2008
Indiana,Harrison,Corydon,"2740 South Pleasant Road",,08/18/2008
Indiana,Greene,Jasonville,"6271 West Cr 1400 S",,08/24/2008
Indiana,Lagrange,Howe,"5300 North Sr 3",,08/25/2008
Indiana,Vanderburgh,Evansville,"2611 Tee Pee Drive",,08/26/2008
Indiana,Vanderburgh,Evansville,"3964 Covert Avenue",,08/27/2008
Indiana,Noble,Avilla,"9327 East 300 N",,09/02/2008
Indiana,Noble,Albion,"710 East Senca Street 25",,09/02/2008
Indiana,Dekalb,Ashley,"1893 Cr 8",,09/03/2008
Indiana,Elkhart,Elkhart,"54349 Wilson Street",,09/04/2008
Indiana,"St. Joseph",Osceola,"11788 Lincoln Way",,09/05/2008
Indiana,Johnson,Franklin,"5787 South Cr 700 E",,09/05/2008
Indiana,Harrison,"New Salisbury","8230 Thornbury Drive",,09/16/2008
Indiana,Knox,Vincennes,"2818 Washington Avenue 13",,09/16/2008
Indiana,Vanderburgh,Evansville,"223 South Newyork Avenue A",,09/17/2008
Indiana,Daviess,Washington,"727 Southwest 6th Street",,09/19/2008
Indiana,Clark,Jeffersonville,"3909 Utica Sellersburg Road",,09/22/2008
Indiana,White,Buffalo,"8282 North Cr 900 E",,09/24/2008
Indiana,Washington,Hardinsburg,"9176 South Honey Creek Road",,09/24/2008
Indiana,Brown,Nineveh,"7808 Brocks Lane",,09/26/2008
Indiana,Lagrange,Wolcottville,"8980 East 500 S",,09/30/2008
Indiana,Vanderburgh,Evansville,"815 Miller Drive",,10/01/2008
Indiana,Marshall,Plymouth,"904 North Michigan Street",,10/02/2008
Indiana,Dekalb,Auburn,"112 West Third Street B",,10/06/2008
Indiana,Steuben,"Pleasant Lake","4575 South 275 E",,10/07/2008
Indiana,Warrick,Tennyson,"5844 Folsomville Degonia Road",,10/08/2008
Indiana,Marshall,Plymouth,"626 Miner Street",,10/09/2008
Indiana,Lagrange,Howe,"3145 East 695 N",,10/10/2008
Indiana,Warrick,Lynnville,"8022 North Sr 61",,10/12/2008
Indiana,Bartholomew,Columbus,"3109 East 20th Street",,10/12/2008
Indiana,Spencer,Hatfield,"741 Cr 950 W",,10/12/2008
Indiana,Elkhart,Elkhart,"164 South Shore Drive",,10/13/2008
Indiana,Noble,Kendallville,"612 East Mitchell Street 332",,10/14/2008
Indiana,Knox,Vincennes,"1614 Mentor Street",,10/15/2008
Indiana,Marshall,Argos,"8115 North 20c",,10/15/2008
Indiana,Noble,Kendallville,"330 Harris Street B",,10/16/2008
Indiana,Elkhart,Elkhart,"130 North 2nd Street B1",,10/16/2008
Indiana,Dekalb,Waterloo,"670 East Union Street Cr8",,10/18/2008
Indiana,Noble,Kendallville,"934 South Main Street A",,10/19/2008
Indiana,Sullivan,Sullivan,"808 South Main Street",,10/20/2008
Indiana,Starke,Knox,"3540 East 250 North",,10/20/2008
Indiana,Madison,Anderson,"429 Wheeler Avenue",,10/21/2008
Indiana,Bartholomew,Columbus,"4451 East C.r. 300 North",,10/22/2008
Indiana,Vigo,"West Terre Haute","997 Bolton Road",,10/24/2008
Indiana,Jay,Bryant,"105 East Wilson Street",,10/24/2008
Indiana,Noble,Wolcottville,"1752 East 1200 North",,10/25/2008
Indiana,Kosciusko,Syracuse,"9795 East Chikadee Drive",,10/26/2008
Indiana,Marshall,Plymouth,"425 Lake Avenue 4",,11/02/2008
Indiana,Noble,Kendallville,"226 Orchard Street",,11/04/2008
Indiana,Elkhart,Elkhart,"24866 Buddy Street",,11/12/2008
Indiana,Noble,Albion,"407 Auburn Hills",,11/22/2008
Indiana,Spencer,Grandview,"410 West 8th Street",,11/29/2008
Indiana,Vanderburgh,Evansville,"804 North Third Avenue",,12/03/2008
Indiana,Vanderburgh,Evansville,"1419 Southeast Second Street B",,12/06/2008
Indiana,Vanderburgh,Evansville,"605 West Michigan Street B",,12/09/2008
Indiana,Clark,Jeffersonville,"4805 New Chapel Road",,04/05/2009
Indiana,Decatur,Greensburg,"20 West Cr 650 S Road",,04/08/2009
Indiana,"St. Joseph",Mishawaka,"2604 Milburn Boulevard",,04/08/2009
Indiana,Noble,Kendallville,"308 Ashton Drive B",,04/10/2009
Indiana,Noble,Ligonier,"1200 South Cr 400",,04/18/2009
Indiana,Elkhart,Elkhart,"1926 Belmont Avenue",,04/19/2009
Indiana,Noble,Kendallville,"831 North Lima Road",,04/29/2009
Indiana,Lagrange,"South Milford","6530 South Cr 900 East",,04/30/2009
Indiana,Lagrange,Lagrange,"4985 East Us 20",,05/02/2009
Indiana,Morgan,Mooresville,"410 North Monroe Street",,01/01/2010
Indiana,Noble,Avilla,"3  Baseline Sr",,01/02/2010
Indiana,Spencer,Hatfield,"1165  Johnson Street",,01/02/2010
Indiana,Jasper,Rensselaer,"313 North Milton Street",,01/04/2010
Indiana,Decatur,Greensburg,"1420 South C.r. 1050 West Road",,01/04/2010
Indiana,Orange,Marengo,"2130 East Cr 910 South Road",,01/05/2010
Indiana,Elkhart,Elkhart,"1900  Minnie Street",,01/05/2010
Indiana,Steuben,Angola,"470 South 325 W Circle",,01/06/2010
Indiana,Elkhart,Middlebury,"52771  Yorkshire Drive",,01/09/2010
Indiana,Dubois,Holland,"11793 South County Road 720 West",,01/09/2010
Indiana,Vigo,"West Terre Haute","3175 West Us Hwy 40",,01/09/2010
Indiana,Marshall,Plymouth,"222.5 West Laporte Street",,01/11/2010
Indiana,Martin,Shoals,"903 North Main Street",,01/11/2010
Indiana,Elkhart,Goshen,"815 South 9th Street",,01/11/2010
Indiana,Jay,Redkey,"202  Cleveland Street",,01/13/2010
Indiana,Elkhart,Goshen,"1503  West Avenue",,01/13/2010
Indiana,Lawrence,Williams,"1771  State Road 158",,01/13/2010
Indiana,"St. Joseph","South Bend","1725  Philippa Street",,01/13/2010
Indiana,Putnam,Reelsville,"6421 West Cr 1025 South",,01/13/2010
Indiana,Franklin,Brookville,"21 West 10th Street",,01/13/2010
Indiana,Howard,Kokomo,"2400 West Sycamore",,01/14/2010
Indiana,Decatur,Westport,"8000 South Base Road",,01/14/2010
Indiana,Marshall,"La Paz","209  Main Street",,01/15/2010
Indiana,Steuben,Angola,"520 North Williams Street 17",,01/16/2010
Indiana,Pike,Otwell,"1118 North County Road 900 East",,01/17/2010
Indiana,Decatur,Westport,"6226 West Cr 1100 South Road",,01/18/2010
Indiana,Lagrange,Wolcottville,"9315 East 535 S Circle",,01/18/2010
Indiana,Sullivan,Shelburn,"7584 North Cr 300 W",,01/19/2010
Indiana,Fulton,Rochester,"1602  Elm Street",,01/21/2010
Indiana,Orange,Paoli,"3015 West Us Hwy 150",,01/21/2010
Indiana,Marshall,Plymouth,"310  Skylane Drive 1f",,01/21/2010
Indiana,Fulton,Rochester,"325 West 10th Street",,01/21/2010
Indiana,Johnson,Bargersville,"2701 North County Road 575th W Road",,01/25/2010
Indiana,Kosciusko,Warsaw,"2509 East Center Street 6",,01/25/2010
Indiana,Steuben,Angola,"3900 North 127",,01/26/2010
Indiana,Laporte,Laporte,"410  Lincolnway Street 5",,01/27/2010
Indiana,Marion,Indianapolis,"511 East Troy Avenue",,01/28/2010
Indiana,Starke,"North Judson","5392 South Detroiter Lane",,01/29/2010
